"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Probe","Target","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"C","M","19","033","C_List03.csv",12,"F","F","F","蘋果就在桌子上","STI/Filler/075-carte_playing-card.jpg",632,477,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",13,"L","V","Y","那艘遊艇已沉入海中","STI/LARGE/boat_V.jpg",745,888,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",14,"F","F","F","那台摩托車停在停車場裡","STI/Filler/035-bibliotheque_book-shelves.jpg",1135,566,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",15,"F","F","F","這卷底片就在相機中","STI/Filler/candle08b.jpg",1237,796,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",16,"F","F","F","救生圈被放在甲板上","STI/Filler/294-ventilateur_fan.jpg",2149,623,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",17,"L","V","N","那具窗框安裝在天花板","STI/LARGE/windowframe_V.jpg",847,1201,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",18,"F","F","F","漢堡就在托盤裡","STI/Filler/earring01.jpg",1216,468,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",19,"F","F","F","那件帳篷架在空地上","STI/Filler/castle.jpg",1724,610,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",20,"L","H","N","這隻豬的屠體被掛起來","STI/LARGE/pig_H.jpg",1867,764,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",21,"F","F","F","那台雲梯車行駛在馬路上","STI/Filler/sailboat.jpg",1532,591,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",22,"L","H","Y","停車場閘門擋住準備繳費的車子","STI/LARGE/gate_arms_H.jpg",1891,822,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",23,"F","F","F","那台電動機車行駛在隧道裡","STI/Filler/desk02.jpg",1080,480,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",24,"S","V","Y","那支保齡球瓶站在球道盡頭","STI/SMALL/248-quille_skittle_r.jpg",1054,393,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",25,"L","H","N","那座路燈就設在路旁","STI/LARGE/streetlantern_H.jpg",861,527,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",26,"S","V","N","那支菊花掉在花店地上","STI/SMALL/daisy_r.jpg",682,431,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",27,"S","V","Y","那支糖果棒掛在聖誕樹上","STI/SMALL/candycane01a_r.jpg",724,526,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",28,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",2404,455,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",29,"S","V","Y","試管就放在試管架","STI/SMALL/126-eprouvette_test-tube_r.jpg",728,742,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",30,"F","F","F","烘衣機放在浴室裡","STI/Filler/260-sapin_fir-tree.jpg",910,497,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",31,"F","F","F","飛鏢盤就掛在牆上","STI/Filler/mirror.jpg",778,661,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",32,"F","F","F","床舖就放在房間裡","STI/Filler/airhockeytable.jpg",1512,740,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",33,"S","H","Y","冰淇淋勺就在櫃子上","STI/SMALL/measuringspoon.jpg",1137,629,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",34,"S","H","Y","鐵釘放在工具箱中","STI/SMALL/nail.jpg",910,411,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",35,"S","H","Y","玻璃瓶被倒放在酒櫃裡","STI/SMALL/beerbottle.jpg",1127,547,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",36,"F","F","F","撲克牌在魔術師手中","STI/Filler/weight01.jpg",1343,601,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",37,"S","H","N","那支餐叉放在瓶子裡","STI/SMALL/tongs01b.jpg",2543,438,0,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",38,"S","H","N","訂書機放在筆筒裡","STI/SMALL/stapler03a.jpg",8398,710,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",39,"L","V","N","雲梯正被消防員搬運","STI/LARGE/ladder_V.jpg",733,691,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",40,"S","H","N","剃刀放在杯子裡","STI/SMALL/razor01.jpg",1164,628,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",41,"S","H","N","相框放在書桌上","STI/SMALL/pictureframe04.jpg",547,639,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",42,"F","F","F","戰艦航行在大海","STI/Filler/240-pont_bridge.jpg",722,379,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",43,"S","V","Y","花盆擺在門口前","STI/SMALL/242-pot_jar_r.jpg",1457,766,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",44,"L","H","Y","戰鬥機在雲層下飛行","STI/LARGE/jetfighter_H.jpg",845,839,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",45,"F","F","F","那盞燈安裝在牆上","STI/Filler/ribbon04.jpg",2541,803,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",46,"L","V","Y","那張床墊緊靠著牆壁","STI/LARGE/mattress_V.jpg",695,652,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",47,"L","H","Y","那台自動販賣機躺在貨車中","STI/LARGE/vending_H.jpg",1239,965,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",48,"F","F","F","文件夾就在書架上","STI/Filler/pillow.jpg",1667,691,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",49,"F","F","F","那支瑞士刀放在桌子上","STI/Filler/filmroll.jpg",1843,909,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",50,"S","H","Y","那隻手套放在駕駛座前","STI/SMALL/glove_H.jpg",1020,618,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",51,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",732,424,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",52,"S","V","Y","那支拐杖正握在老人手中","STI/SMALL/066-canne_cane_r.jpg",1772,692,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",53,"S","V","N","那根大葱放在廚房的桌子上","STI/SMALL/leek_r.jpg",838,632,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",54,"F","F","F","錄音帶放在錄音機裡","STI/Filler/166-klaxon_horn.jpg",1161,985,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",55,"S","H","N","保特瓶就放在冰箱裡","STI/SMALL/waterbottle01b.jpg",886,896,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",56,"F","F","F","教堂在廣場旁邊","STI/Filler/093-chapiteau_big-top.jpg",903,1819,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",57,"L","H","N","砂石車正在傾倒砂石","STI/LARGE/dump-truck_H.JPG",1436,563,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",58,"F","F","F","電風扇裝在天花板","STI/Filler/chair.jpg",931,505,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",59,"L","V","Y","那張沙發放在手推車上移動","STI/LARGE/sofa_V.jpg",2138,1116,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",60,"F","F","F","垃圾桶設在人行道上","STI/Filler/woodboard.jpg",511,752,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",61,"S","H","N","那支螺絲起子正被使用","STI/SMALL/screwdriver04b.jpg",1100,536,0,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",62,"L","H","N","那台客機從雲層墜落","STI/LARGE/aeroplane_H.jpg",751,730,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",63,"F","F","F","氣球在小孩子的手裡","STI/Filler/pill.jpg",713,958,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",64,"S","V","N","湯匙放在盤子上面","STI/SMALL/spoon_V.jpg",1135,578,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",65,"L","H","Y","那台大冰箱躺在貨運卡車裡","STI/LARGE/refrigerator_H.jpg",917,805,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",66,"F","F","F","乒乓球桌就在房間裡","STI/Filler/020-baignoire_bathtub.jpg",673,541,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",67,"F","F","F","大白菜就放在貨架上","STI/Filler/umbrellaopen.jpg",1148,696,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",68,"S","H","Y","這頂帽子在模特兒的頭上","STI/SMALL/hat.jpg",2429,362,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",69,"L","V","N","複製的自由女神像正被搬進公園","STI/LARGE/liberty_V.jpg",4512,420,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",70,"F","F","F","貨物列車在鐵路上行駛","STI/Filler/293-usine_factory.jpg",962,736,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",71,"L","H","Y","降落傘從噴射機尾張開","STI/LARGE/Parachute_H.jpg",871,468,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",72,"F","F","F","書架放置在房間裡","STI/Filler/briefcaseclosed.jpg",343,727,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",73,"F","F","F","魔術方塊就在架子上","STI/Filler/solderingiron.jpg",612,601,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",74,"F","F","F","辦公椅放在辦公室裡","STI/Filler/microwave.jpg",717,631,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",75,"L","V","Y","地板門已開啓讓人進入","STI/LARGE/trapdoor_V.jpg",612,878,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",76,"L","V","N","那座釣橋橫跨護城河","STI/LARGE/Drawbridge_V.jpg",2413,786,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",77,"F","F","F","耳環就在盒子旁邊","STI/Filler/078-cassette_cassette.jpg",2092,694,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",78,"F","F","F","籃球架就設置在球場邊","STI/Filler/uprightpiano01.jpg",3027,793,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",79,"F","F","F","玩具恐龍站立在桌子上","STI/Filler/usbkey.jpg",1039,532,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",80,"S","V","Y","鑰匙圈掛在牆上","STI/SMALL/keychain_r.jpg",866,762,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",81,"S","V","N","漏斗就放在碗盤旁邊","STI/SMALL/funnel_r.jpg",604,671,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",82,"F","F","F","那台計算器放在桌子上","STI/Filler/strap.jpg",710,480,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",83,"F","F","F","那顆膠囊放在桌子上","STI/Filler/staple.jpg",623,397,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",84,"L","V","N","重型吊臂靜止在路邊的吊車上","STI/LARGE/crane_V.jpg",3848,605,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",85,"F","F","F","那座燈塔位於港口入口","STI/Filler/submarine.jpg",1407,838,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",86,"F","F","F","那隻牛生活在農場裡","STI/Filler/boxtrailer.jpg",763,702,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",87,"S","H","Y","那條牛仔褲就放在床上","STI/SMALL/jeans01.jpg",2431,493,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",88,"L","H","N","鐵桶放在工廠裡","STI/LARGE/steelbarrel_H.jpg",670,498,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",89,"S","V","Y","樹枝被插進土裡","STI/SMALL/branch02_r.jpg",768,515,1,0,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",90,"S","V","Y","這支火柴夾在我的手指裡","STI/SMALL/007-allumette_match_r.jpg",1255,959,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",91,"F","F","F","木筏正向碼頭移動","STI/Filler/cow.jpg",280,596,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",92,"F","F","F","有隻蝦子在水族箱中","STI/Filler/laptopopen.jpg",1127,531,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",93,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",1518,684,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",94,"F","F","F","那台卡車停在工廠裡","STI/Filler/071-bateau_boat.jpg",4496,747,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",95,"F","F","F","那艘軍艦正駛向港口","STI/Filler/freighttruck.jpg",1445,664,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",96,"F","F","F","雨傘被放在海灘上","STI/Filler/tv.jpg",6250,495,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",97,"F","F","F","小麥長在麥田裡","STI/Filler/089-chronometre_stop-watch.jpg",748,514,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",98,"F","F","F","城堡就建在山上","STI/Filler/lighthouse.jpg",748,879,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",99,"F","F","F","有顆牙齒在鐵盤之中","STI/Filler/156-hot-dog_hot-dog.jpg",1705,1403,1,1,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",100,"S","V","N","眼藥膏被收在抽屜裡","STI/SMALL/gluetube_r.jpg",905,510,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",101,"L","V","N","那台吉普車行駛在馬路上","STI/LARGE/jeep_V.jpg",3386,703,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",102,"S","V","N","畚箕就放在儲藏室裡","STI/SMALL/dustpan_r.jpg",7221,1319,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",103,"F","F","F","那顆球就在桌球桌上","STI/Filler/faucet.jpg",1771,511,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",104,"L","V","Y","船錨正被放下","STI/LARGE/anchor_V.jpg",799,543,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",105,"L","V","N","那艘太空梭正被搬往博物館","STI/LARGE/spaceshuttle_V.jpg",1634,1575,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",106,"F","F","F","影印機在桌子旁邊","STI/Filler/cooler01.jpg",3307,1090,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",107,"F","F","F","手電筒放在手提箱中","STI/Filler/scrubbingbrush05b.jpg",4084,740,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",108,"S","V","N","釣竿在那位釣客手裡","STI/SMALL/fishingrod_r.jpg",956,481,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",109,"F","F","F","那台休旅車在馬路上行駛","STI/Filler/027-batterie_drum-set.jpg",875,724,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",110,"F","F","F","那隻鋸子放在工具箱中","STI/Filler/034-biberon_feeding-bottle.jpg",627,850,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",111,"L","H","Y","巡曳飛彈正在海面飛行","STI/LARGE/missle_H.jpg",1349,784,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",112,"F","F","F","鬧鐘被放在床上","STI/Filler/flower.jpg",581,508,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",113,"S","H","N","這貝殼就在遊客手裡","STI/SMALL/seashell01.jpg",322,515,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",114,"F","F","F","電腦顯示器放在書桌上","STI/Filler/fryingpan02a.jpg",814,560,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",115,"F","F","F","那台警車行駛在馬路上","STI/Filler/282-tractopelle_digger.jpg",3780,735,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",116,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",832,535,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",117,"S","H","Y","那棵生玉米被丟在廚房角落","STI/SMALL/cornhusk.jpg",985,565,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",118,"F","F","F","蠟燭立在餐桌上","STI/Filler/041-bonbon_candy.jpg",549,749,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",119,"F","F","F","直昇機正停在跑道上","STI/Filler/ferry.jpg",812,578,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",120,"F","F","F","杯子放在餐桌上","STI/Filler/kiwi03.jpg",576,911,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",121,"L","V","N","公車正行駛在公路上","STI/LARGE/bus_V.jpg",1347,1225,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",122,"L","V","Y","獨木舟正從瀑布頂端落下","STI/LARGE/canoe_V.jpg",826,819,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",123,"L","H","N","火箭已發射昇空","STI/LARGE/rocket_H.jpg",847,1108,0,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",124,"S","H","Y","有支牙刷放在洗手台","STI/SMALL/toothbrush_H.jpg",867,555,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",125,"F","F","F","電話設置在茶几上","STI/Filler/briefcaseclosed.jpg",831,551,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",126,"L","H","N","那台直立式鋼琴正放在手推車上","STI/LARGE/Uprightpiano_H.jpg",3791,447,1,NA,"12/15/16 15:27:14"
"C","M","19","033","C_List03.csv",127,"L","H","Y","鐵達尼號正航向目的地","STI/LARGE/Titanic_H.jpg",655,612,1,NA,"12/15/16 15:27:14"
"C","F","20","046","C_List01.csv",0,"S","H","Y","試管就在工作桌上","STI/SMALL/126-eprouvette_test-tube.jpg",2600,975,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",1,"F","F","F","直昇機正停在跑道上","STI/Filler/ferry.jpg",1281,765,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",2,"S","V","N","這貝殼就躺在海邊","STI/SMALL/seashell01_r.jpg",146,682,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",3,"F","F","F","手電筒放在手提箱中","STI/Filler/scrubbingbrush05b.jpg",1672,832,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",4,"F","F","F","那台卡車停在工廠裡","STI/Filler/071-bateau_boat.jpg",1755,1066,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",5,"F","F","F","鬧鐘被放在床上","STI/Filler/flower.jpg",2098,757,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",6,"L","H","Y","那張床墊被放在床上","STI/LARGE/mattress_H.jpg",2730,601,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",7,"F","F","F","那台警車行駛在馬路上","STI/Filler/282-tractopelle_digger.jpg",2458,677,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",8,"S","H","N","有根胡蘿蔔剛被農夫採收","STI/SMALL/carrot01.jpg",3838,652,1,0,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",9,"S","V","Y","有支牙刷在漱口杯裡","STI/SMALL/toothbrush_V.jpg",5993,612,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",10,"F","F","F","那台雲梯車行駛在馬路上","STI/Filler/sailboat.jpg",4315,732,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",11,"L","H","Y","公文櫃被兩位壯丁搬出辦公室","STI/LARGE/filingcabinet_H.jpg",3706,531,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",12,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",1292,524,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",13,"L","V","N","鐵桶正被推上卡車","STI/LARGE/steelbarrel_V.jpg",1302,658,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",14,"S","H","N","畚箕就掛在牆上","STI/SMALL/dustpan.jpg",1980,580,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",15,"F","F","F","貨物列車在鐵路上行駛","STI/Filler/293-usine_factory.jpg",1704,1138,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",16,"F","F","F","那盞燈安裝在牆上","STI/Filler/ribbon04.jpg",4391,762,1,0,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",17,"S","V","Y","鐵釘已準備釘進地板","STI/SMALL/nail_r.jpg",3007,539,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",18,"S","V","N","保特瓶被丟棄在地上","STI/SMALL/waterbottle01b_r.jpg",2335,774,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",19,"F","F","F","那艘軍艦正駛向港口","STI/Filler/freighttruck.jpg",1043,594,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",20,"S","H","N","那根大葱正在被沖洗","STI/SMALL/leek.jpg",4883,1177,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",21,"L","V","N","那台直立式鋼琴擺在貨車上","STI/LARGE/Uprightpiano_V.jpg",3682,831,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",22,"L","V","N","拆房用的金屬球已擺盪到最高點","STI/LARGE/wreckingball_V.jpg",2447,586,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",23,"S","V","N","那支螺絲起子放在工作檯","STI/SMALL/screwdriver04b_r.jpg",2375,1196,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",24,"L","V","N","砂石車載滿砂石","STI/LARGE/dump-truck_V.jpg",1134,788,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",25,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",1542,1514,0,0,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",26,"F","F","F","電腦顯示器放在書桌上","STI/Filler/fryingpan02a.jpg",1728,683,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",27,"L","H","N","公車墜落在懸崖上","STI/LARGE/bus_H.jpg",42630,691,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",28,"F","F","F","那台摩托車停在停車場裡","STI/Filler/035-bibliotheque_book-shelves.jpg",2777,712,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",29,"S","H","Y","樹枝從樹上掉下","STI/SMALL/branch02.jpg",1377,579,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",30,"S","H","Y","花盆倒在門口前","STI/SMALL/242-pot_jar.jpg",1868,665,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",31,"F","F","F","那間狗屋蓋在大門旁","STI/Filler/ironbarrel.jpg",3537,889,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",32,"F","F","F","電風扇裝在天花板","STI/Filler/chair.jpg",1912,661,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",33,"L","V","Y","鐵達尼號正沉入海中","STI/LARGE/Titanic_V.jpg",929,537,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",34,"S","V","Y","玻璃瓶就放在架子上","STI/SMALL/beerbottle_r.jpg",2181,830,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",35,"S","H","Y","鑰匙圈就在茶几上","STI/SMALL/keychain.jpg",1364,707,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",36,"S","V","Y","那條牛仔褲在展示櫃中","STI/SMALL/jeans01_r.jpg",2257,568,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",37,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",2262,1020,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",38,"L","H","N","複製的自由女神像設置在公園裡","STI/LARGE/liberty_H.jpg",1889,678,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",39,"F","F","F","碼錶就在教練手中","STI/Filler/wheel01.jpg",1521,789,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",40,"F","F","F","電話設置在茶几上","STI/Filler/briefcaseclosed.jpg",2550,673,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",41,"F","F","F","烘衣機放在浴室裡","STI/Filler/260-sapin_fir-tree.jpg",1672,651,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",42,"F","F","F","魔術方塊就在架子上","STI/Filler/solderingiron.jpg",2107,1685,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",43,"F","F","F","這卷底片就在相機中","STI/Filler/candle08b.jpg",1566,758,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",44,"F","F","F","那件帳篷架在空地上","STI/Filler/castle.jpg",2514,564,1,0,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",45,"L","V","Y","停車場閘門昇起讓車子通過","STI/LARGE/gate_arms_V.jpg",3616,636,0,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",46,"F","F","F","辦公椅放在辦公室裡","STI/Filler/microwave.jpg",14298,632,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",47,"S","H","Y","這支火柴被收在盒子裡","STI/SMALL/007-allumette_match.jpg",1990,609,0,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",48,"S","V","Y","冰淇淋勺就在水杯裡","STI/SMALL/measuringspoon_r.jpg",2068,651,0,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",49,"L","H","Y","桌子就放置在窗戶前面","STI/LARGE/desk_H.jpg",4539,553,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",50,"S","H","N","那支菊花被遊客摘起","STI/SMALL/daisy.jpg",1140,689,1,1,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",51,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",2811,877,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",52,"L","H","Y","那張沙發就放在客廳裡","STI/LARGE/sofa_H.jpg",1575,531,1,NA,"12/19/16 10:35:37"
"C","F","20","046","C_List01.csv",53,"F","F","F","大白菜就放在貨架上","STI/Filler/umbrellaopen.jpg",1150,749,1,NA,"12/19/16 10:35:37"
